game_id,Date,Team,Position,Player,AB,R,H,RBI,2B,3B,HR,BB,SB,CS,HBP,SH,SF,SO,KL,GDP,PO,A
9,3/12/2021,Michigan,RF,"Voss, Lexi",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
9,3/12/2021,Michigan,CF,"    Hoogenraad, Haley",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
9,3/12/2021,Michigan,DP/1B,"Esman, Lauren",2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,3/12/2021,Michigan,LF/RF,"Gonzalez, Thais",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
9,3/12/2021,Michigan,SS,"Rodriguez, Natalia",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
9,3/12/2021,Michigan,PH,"    Tholl, Keke",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3/12/2021,Michigan,P,"Beaubien, Meghan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3/12/2021,Michigan,P,"    Storako, Alex",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3/12/2021,Nebraska,CF,Rylie Unzicker,4,3,2,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0
9,3/12/2021,Nebraska,RF,Tristen Edwards,2,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,3,0
9,3/12/2021,Nebraska,2B,Cam Ybarra,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,3/12/2021,Nebraska,P,Kaylin Kinney,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
9,3/12/2021,Nebraska,P,    Courtney Wallace,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
9,3/12/2021,Nebraska,3B,Sydney Gray,4,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,3
9,3/12/2021,Nebraska,DP,Brooke Andrews,3,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
9,3/12/2021,Nebraska,SS,Billie Andrews,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,6
9,3/12/2021,Nebraska,C,Anni Raley,3,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1
9,3/12/2021,Nebraska,PR,    Abbie Squier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3/12/2021,Nebraska,LF,Caitlynn Neal,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0
9,3/12/2021,Nebraska,PH,"    Keana ""KP"" Pola",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,3/12/2021,Nebraska,1B,Sarah Yocom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
10,3/13/2021,Wisconsin,C,Morgan Kummer,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10,3/13/2021,Wisconsin,3B,Skylar Sirdashney,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
10,3/13/2021,Wisconsin,2B,Fiona Girardot,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
10,3/13/2021,Wisconsin,1B,Abby Herbst,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8,0
10,3/13/2021,Wisconsin,SS,Lauren Foster,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
10,3/13/2021,Wisconsin,CF,Ally Miklesh,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10,3/13/2021,Wisconsin,DP,Christaana Angelopul,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10,3/13/2021,Wisconsin,RF,Megan Donahue,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,3/13/2021,Wisconsin,LF,Peyton Bannon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
10,3/13/2021,Wisconsin,P,Maddie Schwartz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10,3/13/2021,Wisconsin,P,    Tessa Magnanimo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3/13/2021,Wisconsin,P,    Gabi Salo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3/13/2021,Michigan,CF,"Blair, Lexie",3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3/13/2021,Michigan,2B,"Jimenez, Julia",1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0
10,3/13/2021,Michigan,1B,"Allan, Lou",1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,2,1
10,3/13/2021,Michigan,PR,"    Rodriguez, Kaylee",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3/13/2021,Michigan,C,"Carson, Hannah",3,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,8,0
10,3/13/2021,Michigan,C,"    Tholl, Keke",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3/13/2021,Michigan,LF,"Kersten, Sierra",2,1,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10,3/13/2021,Michigan,3B,"Bump, Taylor",3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,3/13/2021,Michigan,DP,"Esman, Lauren",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,3/13/2021,Michigan,RF,"Voss, Lexi",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,3/13/2021,Michigan,SS,"Rodriguez, Natalia",2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
10,3/13/2021,Michigan,P,"Storako, Alex",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3/13/2021,Michigan,CF,"Blair, Lexie",3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
11,3/13/2021,Michigan,2B,"Jimenez, Julia",4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
11,3/13/2021,Michigan,1B,"Allan, Lou",4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0
11,3/13/2021,Michigan,C,"Carson, Hannah",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
11,3/13/2021,Michigan,LF,"Kersten, Sierra",3,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11,3/13/2021,Michigan,3B,"Bump, Taylor",2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
11,3/13/2021,Michigan,DP,"Esman, Lauren",3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11,3/13/2021,Michigan,RF,"Voss, Lexi",2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
11,3/13/2021,Michigan,RF/PH,"    Hoogenraad, Haley",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3/13/2021,Michigan,SS,"Rodriguez, Natalia",3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11,3/13/2021,Michigan,P,"Schaefer, Sarah",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3/13/2021,Michigan,P,"    Storako, Alex",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3/13/2021,Wisconsin,C,Morgan Kummer,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0
11,3/13/2021,Wisconsin,3B,Skylar Sirdashney,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
11,3/13/2021,Wisconsin,2B,Fiona Girardot,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
11,3/13/2021,Wisconsin,SS,Lauren Foster,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4
11,3/13/2021,Wisconsin,1B,Abby Herbst,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0
11,3/13/2021,Wisconsin,CF,Peyton Bannon,3,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0
11,3/13/2021,Wisconsin,DP,Christaana Angelopul,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
11,3/13/2021,Wisconsin,RF,Megan Donahue,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11,3/13/2021,Wisconsin,RF,    Sylvia Flarity,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11,3/13/2021,Wisconsin,LF,Gabby Altobelli,2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,3,0
11,3/13/2021,Wisconsin,P,Maddie Schwartz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
12,3/14/2021,Wisconsin,LF,Peyton Bannon,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
12,3/14/2021,Wisconsin,3B,Skylar Sirdashney,2,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,3,3
12,3/14/2021,Wisconsin,2B,Fiona Girardot,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0
12,3/14/2021,Wisconsin,RF/C,Morgan Kummer,3,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,2,0
12,3/14/2021,Wisconsin,SS,Lauren Foster,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1
12,3/14/2021,Wisconsin,CF/PR,Ally Miklesh,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
12,3/14/2021,Wisconsin,PH,    Megan Donahue,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3/14/2021,Wisconsin,DP/1B,Abby Herbst,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,6,0
12,3/14/2021,Wisconsin,C/DP,Christaana Angelopul,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0
12,3/14/2021,Wisconsin,1B/RF,Gabby Altobelli,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
12,3/14/2021,Wisconsin,P,Haley Hestekin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,3/14/2021,Wisconsin,P,    Maddie Schwartz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
12,3/14/2021,Michigan,CF,"Blair, Lexie",3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12,3/14/2021,Michigan,2B,"Jimenez, Julia",3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
12,3/14/2021,Michigan,1B,"Allan, Lou",3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0
12,3/14/2021,Michigan,PR,"    LeClair, Audrey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3/14/2021,Michigan,C,"Carson, Hannah",3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2
12,3/14/2021,Michigan,LF,"Kersten, Sierra",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12,3/14/2021,Michigan,3B,"Bump, Taylor",3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
12,3/14/2021,Michigan,PR,"    Rodriguez, Kaylee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3/14/2021,Michigan,DP,"Esman, Lauren",3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,3/14/2021,Michigan,RF,"Voss, Lexi",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3/14/2021,Michigan,RF,"    Gonzalez, Thais",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12,3/14/2021,Michigan,SS,"Rodriguez, Natalia",3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1
12,3/14/2021,Michigan,P,"Beaubien, Meghan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3/14/2021,Michigan,P,"    Storako, Alex",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3/26/2021,Michigan,CF,"Blair, Lexie",4,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3/26/2021,Michigan,2B,"Jimenez, Julia",4,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
13,3/26/2021,Michigan,1B,"Allan, Lou",4,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,6,1
13,3/26/2021,Michigan,C,"Carson, Hannah",4,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,9,2
13,3/26/2021,Michigan,PR,"    LeClair, Audrey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3/26/2021,Michigan,3B,"Bump, Taylor",4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3
13,3/26/2021,Michigan,DP,"Esman, Lauren",2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
13,3/26/2021,Michigan,PR,"    Gonzalez, Thais",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3/26/2021,Michigan,LF,"Kersten, Sierra",3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3/26/2021,Michigan,RF,"Hoogenraad, Haley",2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
13,3/26/2021,Michigan,SS,"Rodriguez, Natalia",3,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,2,1
13,3/26/2021,Michigan,P,"Beaubien, Meghan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3/26/2021,Michigan,P,"    Storako, Alex",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3/26/2021,Indiana,LF,Gabbi Jenkins,4,1,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
13,3/26/2021,Indiana,2B,Grayson Radcliffe,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3
13,3/26/2021,Indiana,3B,Hannah Davis,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
13,3/26/2021,Indiana,PR,"    Davis, J.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3/26/2021,Indiana,C,Bella Norton,2,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,5,0
13,3/26/2021,Indiana,PR,"    Hart, T",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13,3/26/2021,Indiana,DP,Lorsung,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
13,3/26/2021,Indiana,PH,    Abby Meeks,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13,3/26/2021,Indiana,1B,Annika Baez,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,10,0
13,3/26/2021,Indiana,PH,    Katie Lacefield,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3/26/2021,Indiana,SS/PH,Benson,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
13,3/26/2021,Indiana,PH,    Desiree Dufek,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13,3/26/2021,Indiana,RF,Andrews,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
13,3/26/2021,Indiana,CF,Taylor Lambert,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,5,0
13,3/26/2021,Indiana,PH,"    Ford, B.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3/26/2021,Indiana,P,Emily Goodin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,3/26/2021,Indiana,P,    Linton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3/27/2021,Michigan,CF,"Blair, Lexie",5,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
14,3/27/2021,Michigan,2B,"Jimenez, Julia",4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
14,3/27/2021,Michigan,1B,"Allan, Lou",5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0
14,3/27/2021,Michigan,C,"Carson, Hannah",5,1,2,2,0,0,1,0,0,0,0,0,0,2,0,0,17,1
14,3/27/2021,Michigan,PR,"    LeClair, Audrey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3/27/2021,Michigan,3B,"Bump, Taylor",4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,2
14,3/27/2021,Michigan,PR,"    Rodriguez, Kaylee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3/27/2021,Michigan,DP,"Esman, Lauren",5,0,2,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0
14,3/27/2021,Michigan,LF,"Kersten, Sierra",4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0
14,3/27/2021,Michigan,RF,"Hoogenraad, Haley",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14,3/27/2021,Michigan,PH,"    Voss, Lexi",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14,3/27/2021,Michigan,PH/RF,"    Gonzalez, Thais",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14,3/27/2021,Michigan,SS,"Rodriguez, Natalia",4,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
14,3/27/2021,Michigan,P,"Storako, Alex",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,3/27/2021,Indiana,LF,Gabbi Jenkins,4,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
14,3/27/2021,Indiana,2B,Grayson Radcliffe,4,1,2,1,0,0,1,0,1,0,0,0,0,1,0,0,3,1
14,3/27/2021,Indiana,3B,Hannah Davis,4,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0
14,3/27/2021,Indiana,DP/C,Bella Norton,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1
14,3/27/2021,Indiana,PR,    Andrews,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14,3/27/2021,Indiana,C/1B,Lorsung,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0
14,3/27/2021,Indiana,PH,"    Ford, B.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3/27/2021,Indiana,PH,"    Davis, J.",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14,3/27/2021,Indiana,1B,Annika Baez,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
14,3/27/2021,Indiana,PH,    Abby Meeks,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14,3/27/2021,Indiana,SS,Benson,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3
14,3/27/2021,Indiana,PH,    Desiree Dufek,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14,3/27/2021,Indiana,CF,Taylor Lambert,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
14,3/27/2021,Indiana,PH,    Katie Lacefield,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
14,3/27/2021,Indiana,RF,"Hart, T",3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0
14,3/27/2021,Indiana,P,Natalie Foor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,3/27/2021,Indiana,P,    Emily Goodin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,3/27/2021,Michigan,CF,"Blair, Lexie",4,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0
15,3/27/2021,Michigan,SS,"Rodriguez, Natalia",5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1
15,3/27/2021,Michigan,C/DP,"Carson, Hannah",5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0
15,3/27/2021,Michigan,DP,"Esman, Lauren",2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
15,3/27/2021,Michigan,PH/C,"    Tholl, Keke",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1
15,3/27/2021,Michigan,1B,"Allan, Lou",4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1
15,3/27/2021,Michigan,1B,"    LeClair, Audrey",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,3/27/2021,Michigan,3B,"Bump, Taylor",4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
15,3/27/2021,Michigan,2B,"Jimenez, Julia",4,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1
15,3/27/2021,Michigan,RF,"Voss, Lexi",1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
15,3/27/2021,Michigan,PR/RF,"    Hoogenraad, Haley",1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15,3/27/2021,Michigan,LF,"Kersten, Sierra",3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,3/27/2021,Michigan,PR,"    Rodriguez, Kaylee",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,3/27/2021,Michigan,P,"Beaubien, Meghan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15,3/27/2021,Indiana,LF,Gabbi Jenkins,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15,3/27/2021,Indiana,2B,Grayson Radcliffe,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3
15,3/27/2021,Indiana,C/PH,Bella Norton,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
15,3/27/2021,Indiana,RF,    Abby Meeks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,3/27/2021,Indiana,RF,"    Hart, T",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15,3/27/2021,Indiana,PR,    Taylor Lambert,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,3/27/2021,Indiana,3B,Hannah Davis,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
15,3/27/2021,Indiana,3B,    Katie Lacefield,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,3/27/2021,Indiana,RF/C,Desiree Dufek,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1
15,3/27/2021,Indiana,DP,"Ford, B.",2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
15,3/27/2021,Indiana,1B,Annika Baez,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
15,3/27/2021,Indiana,PH,    Schroeder,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
15,3/27/2021,Indiana,SS,Benson,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,5
15,3/27/2021,Indiana,CF,Andrews,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0
15,3/27/2021,Indiana,P,Emily Goodin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,3/27/2021,Indiana,P,    Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,3/27/2021,Indiana,P,    Linton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
16,3/28/2021,Michigan,CF,"Blair, Lexie",3,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
16,3/28/2021,Michigan,SS,"Rodriguez, Natalia",4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
16,3/28/2021,Michigan,C,"Carson, Hannah",4,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,9,1
16,3/28/2021,Michigan,DP,"Esman, Lauren",4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
16,3/28/2021,Michigan,1B,"Allan, Lou",3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0
16,3/28/2021,Michigan,PR,"    LeClair, Audrey",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,3/28/2021,Michigan,3B,"Bump, Taylor",3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
16,3/28/2021,Michigan,PR,"    Rodriguez, Kaylee",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,3/28/2021,Michigan,2B,"Jimenez, Julia",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
16,3/28/2021,Michigan,RF,"Hoogenraad, Haley",2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0
16,3/28/2021,Michigan,PH,"    Voss, Lexi",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,3/28/2021,Michigan,LF,"Kersten, Sierra",3,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
16,3/28/2021,Michigan,P,"Storako, Alex",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,3/28/2021,Michigan,P,"    Beaubien, Meghan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,3/28/2021,Indiana,LF,Gabbi Jenkins,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0
16,3/28/2021,Indiana,2B,Grayson Radcliffe,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3,3
16,3/28/2021,Indiana,C,Bella Norton,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2
16,3/28/2021,Indiana,PR,"    Hart, T",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16,3/28/2021,Indiana,3B,Hannah Davis,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0
16,3/28/2021,Indiana,PR,"    Davis, J.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,3/28/2021,Indiana,RF,Andrews,2,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
16,3/28/2021,Indiana,DP,Montgomery,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
16,3/28/2021,Indiana,1B,Katie Lacefield,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0
16,3/28/2021,Indiana,SS/PR,Benson,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,3,3
16,3/28/2021,Indiana,PH,    Desiree Dufek,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16,3/28/2021,Indiana,CF,Taylor Lambert,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,3/28/2021,Indiana,PH,    Abby Meeks,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
16,3/28/2021,Indiana,P,Emily Goodin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,3/28/2021,Indiana,P,    Linton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17,4/9/2021,Michigan,CF,"Blair, Lexie",4,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
17,4/9/2021,Michigan,SS,"Rodriguez, Natalia",3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
17,4/9/2021,Michigan,C,"Carson, Hannah",4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
17,4/9/2021,Michigan,DP,"Esman, Lauren",4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,4/9/2021,Michigan,1B,"Allan, Lou",3,1,2,3,0,0,1,0,0,0,1,0,0,0,0,0,5,0
